translations,modern_translation
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：凿 斯 池 也 ，
    
    参考翻译结果：
    ","把 护 城 河 挖 深 ，
    
    参考翻译结果中的错误翻译结果为 ：
    把 河 堤 挖 深 ，
    
    参考翻译结果所以 结果通 顺 流 畅 ，
    参考翻译结果"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：凿 斯 池 也 ， 筑 斯 城 也 ，
    
    参考翻译结果：
    ","把 护 城 河 挖 深 ， 把 城 墙 筑 坚 固 ， 把 城 库 挖 深 ， 把 城 库 筑 坚 固 ，
    
    参考翻译结果结尾：
    是 必 �"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：凿 斯 池 也 ， 筑 斯 城 也 ， 与 民 守 之 ，
    
    参考翻译结果：
    ","把 护 城 河 挖 深 ， 把 城 墙 筑 坚 固 ， 与 老 百 姓 共 同 坚 守 它 ， ， ， ， ，
    
    参考翻译结果 2："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：筑 斯 城 也 ，
    
    参考翻译结果：
    ","搭 建 这 个 城 ， 筑 墙 高 深 ， 护 城 巍 峰 ， 护 城 巍 峰 。
    
    参考翻译结果中的句子：
    建 城 都 是 筑 墙 高 深 ， 护 城 巍 峰"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：筑 斯 城 也 ， 与 民 守 之 ，
    
    参考翻译结果：
    ","把 城 墙 筑 坚 固 ， 与 老 百 姓 一 起 坚 守 它 ， 这 就 是 规 划 好 城 墙 的 方 法 了 。
    
    参考翻译结果中的语法错误部分是："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：筑 斯 城 也 ， 与 民 守 之 ， 效 死 而 民 弗 去 ，
    
    参考翻译结果：
    ",把 城 墙 筑 坚 固 ， 与 老 百 姓 一 起 坚 守 它 ， 却 不 愿 意 遵 守 着 死 而 不 择 杀 老 百 姓
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：与 民 守 之 ，
    
    参考翻译结果：
    ",与 老 百 姓 一 起 坚 守 �
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：与 民 守 之 ， 效 死 而 民 弗 去 ，
    
    参考翻译结果：
    ","与 老 百 姓 一 起 坚 守 它 ， 宁 可 献 出 生 命 老 百 姓 不 退 去 ， 。
    
    参考翻译结果中的疑难语言是：
    与 老 百 姓 一 起"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：与 民 守 之 ， 效 死 而 民 弗 去 ， 则 是 可 为 也 。
    
    参考翻译结果：
    ",与 老 百 姓 一 起 坚 守 它 ， 宁 可 献 出 生 命 老 百 姓 也 不 退 去 ， 那 就 可 以 算 作 很 很 值 得 下 一 点 。
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：效 死 而 民 弗 去 ，
    
    参考翻译结果：
    ","拥 有 人 民 的 国 家 不 遗 俗 于 死 ， 那 就 不 会 退 落 。 ， 这 说 明 是 不 正 确 的 ， 正 确 的 应 该 是 ：
    拥 有 人 民 的 国 家 不 遗 俗 于 死"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：效 死 而 民 弗 去 ， 则 是 可 为 也 。
    
    参考翻译结果：
    ","能 够 为 老 百 姓 而 牺 牲 死 一 ， 那 就 可 以 了 。 
    
    参考翻译结果参考答案：
    如 果 能 以 牺 牲 老 百 姓 而 牺"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：则 是 可 为 也 。
    
    参考翻译结果：
    ","那 就 可 以 作 为 别 人 的 别 具 性 质 。
    
    参考翻译结果中的语法结构不正确：
    而 这 就 可 以 作 为 别 人 的 别 具 性 质 了 。
    
    参考翻译结果语"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：王 子 垫 问 曰 ：
    
    参考翻译结果：
    ","孟 子 说 ： ， 而 王 子 垫 说 ： 。
    
    参考翻译结果中的句子是怎样����"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：王 子 垫 问 曰 ： 士 何 事 ？
    
    参考翻译结果：
    ","王 子 垫 问 ： 读 书 人 怎 么 办 ？
    
    参考翻译结果中的语法错误是：
    
    现代汉语翻译结果为：王 子 垫 问 ： 读 书 人 怎 么 办 ？"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：士 何 事 ？
    
    参考翻译结果：
    ","是 士 啊 ， 为 什 么 要 事 事 呢 ？
    是 士 啊 ， 为 什 么 要 做 什 么 东 西 呢 ？
    是 士 啊 ， 为 什 么 要 做 什 么 东 西 呢 ？
    是 士 啊 ，"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ：
    
    参考翻译结果：
    ","孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 尚 志 。
    
    参考翻译结果：
    ","现 代 汉 语 翻 译结果：孟 子 说 ： 意 志 很 强 。
    
    参考翻译结果中的语法错误：
    
    参考翻译结果中的语法结构不正确：
    
    参考翻译结果中语法"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：尚 志 。
    
    参考翻译结果：
    ","意 志 还 要 尚 志 一 样 。
    
    参考翻译结果中 的 语 法 是 正 确 的 ， 但 翻 译 结果 语 法 结构 不"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：曰 ：
    
    参考翻译结果：
    ","陈 臻 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：曰 ： 何 谓 尚 志 ？
    
    参考翻译结果：
    ","语 言 文 言 经 始 说 ： 你 今 日 何 谓 尚 志 ？
    翻 译 结 果 ：
    汉 语 语 法 正 确 但 语 法 结 构 不 流 畅 ：
    孟 子 说 ： 你 今 天 怎 么 ��"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：何 谓 尚 志 ？
    
    参考翻译结果：
    ","现 在 你 今 天 怎 么 办 ？
    孟 子 说 ： 尚 志 即 是 能 够 彰 尧 之 征 而 不 征 焉 的 意 气 。
    
    参考翻译结果中的句子是什 么 ��"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ：
    
    参考翻译结果：
    ","孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 仲 子 ，
    
    参考翻译结果：
    ","孟 子 说 ： 仲 子 ，
    
    参考翻译结果中的语法错误是 ：
    孟 子 说 ： 仲 子 ，
    
    参考翻译结果所以 不 通 理 解 ，
    参考翻译结果 没 有 正"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 仲 子 ， 不 义 与 之 齐 国 而 弗 受 ，
    
    参考翻译结果：
    ","孟 子 说 ： 公 孙 丑 ， 不 仁 民 的 国 家 与 他 相 比 ， 即 使 不 接 续 他 ， 还 不 会 拒 绝 他 。
    
    参�"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：仲 子 ，
    
    参考翻译结果：
    ","陈 仲 子 ，
    
    参考翻译结果参考答案：陈 仲 子 是 个 读 书 人 ，
    
    参考翻译结果参考答案参考答案结果，
    
    参考翻译结果参考答案结"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：仲 子 ， 不 义 与 之 齐 国 而 弗 受 ，
    
    参考翻译结果：
    ","陈 仲 子 ， 不 仁 民 的 鲁 国 早 在 他 齐 国 但 不 接 续 他 的 政 治 ， 这 就 是 不 可 辜 的 。
    
    参考翻译结果中的语法"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：仲 子 ， 不 义 与 之 齐 国 而 弗 受 ， 人 皆 信 之 ，
    
    参考翻译结果：
    ",陈 仲 子 ， 不 仁 民 的 国 家 与 他 相 比 ， 不 愿 意 接 住 他 ， 人 们 都 相 信 他 ， 但 是 不 是 最 佳 行 为 方
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：不 义 与 之 齐 国 而 弗 受 ，
    
    参考翻译结果：
    ","不 仁 爱 的 国 家 把 他 把 在 齐 国 把 一 批 人 召 唤 ， 齐 国 不 接 续 他 ， 而 他 不 接 续 齐 国 。
    
    参考翻译"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：不 义 与 之 齐 国 而 弗 受 ， 人 皆 信 之 ，
    
    参考翻译结果：
    ",不 仁 爱 的 国 家 把 整 个 国 家 都 送 给 它 ， 人 们 都 相 信 他 ， 但 是 不 能 得 到 它 们 的 帮 助 ， 所 以 怎 样
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：不 义 与 之 齐 国 而 弗 受 ， 人 皆 信 之 ， 是 舍 箪 食 豆 羹 之 义 也 。
    
    参考翻译结果：
    ",不 仁 爱 的 国 家 把 圣 人 推 行 于 整 个 国 家 ， 人 们 都 相 信 他 ， 这 就 是 �
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：人 皆 信 之 ，
    
    参考翻译结果：
    ","人 都 相 信 他 ， 但 是 不 能 掌 克 危 机 。
    
    参考翻译结果中的句子部分：
    所 谓 的 人 生 命 运 ，
    
    参考翻译结果中的另外一句话：
    不 能 掌 克"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：人 皆 信 之 ， 是 舍 箪 食 豆 羹 之 义 也 。
    
    参考翻译结果：
    ","人 们 都 相 信 他 ， 是 因 为 他 搭 建 辘 辘 箪 箪 食 豆 糖 的 人 ， 这 是 舍 弃 别 人 的 行 为 。
    
    参�"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：是 舍 箪 食 豆 羹 之 义 也 。
    
    参考翻译结果：
    ","现 在 就 是 舍 弃 箪 箪 食 豆 粮 这 样 一 种 东 西 的 行 为 。
    
    参考翻译结果中的语法错误 part:
    现 在 就 是 舍 弃 箪 ��"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：人 莫 大 焉 亡 亲 戚 、
    
    参考翻译结果：
    ","人 最 大 的 爱 民 也 会 亡 灵 。 诸 侯 、 诸 侯 子 征 而 丧 。 
    
    参考翻译结果 2 ：
    人 最 大 的 爱 民 都 会 亡 �"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：人 莫 大 焉 亡 亲 戚 、 君 臣 、
    
    参考翻译结果：
    ",人 最 大 的 爱 民 也 会 亡 灵 。 诸 侯 、 君 臣 、 这 些 都 是 读 书 人 ， 他 们 都 是 读 书 的 人 ， 但 是 不 是 读
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：人 莫 大 焉 亡 亲 戚 、 君 臣 、 上 下 。
    
    参考翻译结果：
    ","现 在 的 人 唤 起 古 之 人 的 勇 气 ， 如 果 不 去 规 划 ，
    跟 踪 他 们 的 祖 先 、 诸 侯 、 君 臣 、"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：君 臣 、
    
    参考翻译结果：
    ","君 臣 、
    现 在 的 君 主 与 读 书 人 ， 都 是 读 书 的 人 ， 但 是 君 臣 、
    读 书 的 人 也 不 能 够 推 行 ，
    
    参考翻译结果中的错误翻译结果为 现"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：君 臣 、 上 下 。
    
    参考翻译结果：
    ","国 家 的 君 臣 、 上 下 劳 役 。
    
    参考翻译结果中的语法错误：
    参考翻译结果语法正确，翻译结果通顺流畅，语法正确：
    国 家 的 君 臣 、 上 下 的 ��"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：上 下 。
    
    参考翻译结果：
    ","一 面 面 临 危 难 的 另 一 面 又 面 临 危 难 的 。
    另 外 的 三 个 国 家 都 受 难 。
    
    参考翻译结果2：
    一 面 与 固 有 危 险 的 另 一"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：以 其 小 者 信 其 大 者 ，
    
    参考翻译结果：
    ","担 心 小 事 终 成 大 事 ， 那 么 他 就 可 以 终 稍 差 不 多 的 大 事 。
    
    参考翻译结果参考答案 结构：
    若 是 以 小 事 为 丧 牺 牲"
